"","ontology","GO","set","n_genes","V1","V2","term","parent","parentTerm","size","pvalue","qvalue","score"
"145","MF","GO:0051087","topfind",6,0.0791465457708788,-0.154319062334199,"chaperone binding","GO:0051087","chaperone binding",130,0.000250065921956965,0.00300267125838552,2.52249221308385
"146","MF","GO:0051117","topfind",5,0.143842093061751,-0.361465624197144,"ATPase binding","GO:0019899","enzyme binding",96,0.000384089177961571,0.00444485809568571,2.35214209954065
"147","MF","GO:0051219","topfind",3,0.0824017336700964,-0.158778149379897,"phosphoprotein binding","GO:0051219","phosphoprotein binding",35,1.21590907564103e-06,2.696953880276e-05,4.56912648021114
"148","MF","GO:0051721","topfind",4,0.145497903137643,-0.355811473919287,"protein phosphatase 2A binding","GO:0019899","enzyme binding",38,8.74986469611327e-05,0.00117829192686584,2.92874709790186
"149","MF","GO:0060090","topfind",4,0.0831647075060997,0.00687439564434072,"molecular adaptor activity","GO:0043495","protein-membrane adaptor activity",85,0.000180313233843547,0.00226740342085153,2.64447120247493
"150","MF","GO:0060090","Unreported",2,0.0831647075060997,0.00687439564434072,"molecular adaptor activity","GO:0043495","protein-membrane adaptor activity",85,5.89768058899503e-05,0.00229721851234758,2.63879769257457
"151","MF","GO:0060090","Unreported+high ratio",1,0.0831647075060997,0.00687439564434072,"molecular adaptor activity","GO:0043495","protein-membrane adaptor activity",85,2.68434702570648e-05,0.00178620925002219,2.74806766593638
"152","MF","GO:0061629","topfind",19,0.0899543072039489,-0.202232436596197,"RNA polymerase II-specific DNA-binding transcription factor binding","GO:0140297","DNA-binding transcription factor binding",127,2.73241761233653e-15,2.5668652511185e-13,12.5905969292373
"153","MF","GO:0061630","topfind",11,0.338449445701116,0.42914349833366,"ubiquitin protein ligase activity","GO:0019787","ubiquitin-like protein transferase activity",403,0.000142820813558675,0.00182467871402563,2.73881359422635
"154","MF","GO:0070034","topfind",3,-0.347455357447452,0.0968489962604525,"telomerase RNA binding","GO:0003723","RNA binding",31,0.000497746621212325,0.00559789685969072,2.25197510759902
"155","MF","GO:0070063","topfind",4,0.147649563192175,-0.371892512314685,"RNA polymerase binding","GO:0019899","enzyme binding",18,3.77200770139472e-07,9.41233796738652e-06,5.02630248707019
"156","MF","GO:0070063","Unreported",2,0.147649563192175,-0.371892512314685,"RNA polymerase binding","GO:0019899","enzyme binding",18,5.60060359900902e-07,4.4720819738087e-05,4.34949024437778
"157","MF","GO:0070063","Unreported+high ratio",2,0.147649563192175,-0.371892512314685,"RNA polymerase binding","GO:0019899","enzyme binding",18,3.33576401940893e-05,0.00204892889961387,2.68847311189705
"158","MF","GO:0070182","Unreported",3,0.141277321926843,-0.337250953760204,"DNA polymerase binding","GO:0019899","enzyme binding",25,0.000106750228008928,0.00396465381698276,2.40179472812893
"159","MF","GO:0070182","Unreported+high ratio",3,0.141277321926843,-0.337250953760204,"DNA polymerase binding","GO:0019899","enzyme binding",25,2.40241143157449e-05,0.0016681091548802,2.77777553414726
"160","MF","GO:0071889","topfind",4,0.0799314906387037,-0.139708818490408,"14-3-3 protein binding","GO:0071889","14-3-3 protein binding",33,7.73240288422924e-05,0.00106453856949259,2.9728385989374
"161","MF","GO:0097110","topfind",8,0.0796644517539906,-0.147004983474234,"scaffold protein binding","GO:0097110","scaffold protein binding",68,2.70044117020419e-08,9.58356566403577e-07,6.01847287713203
"162","MF","GO:0097110","Unreported",5,0.0796644517539906,-0.147004983474234,"scaffold protein binding","GO:0097110","scaffold protein binding",68,1.57987995298603e-05,0.000847000391959873,3.07211638869412
"163","MF","GO:0097110","Unreported+high ratio",5,0.0796644517539906,-0.147004983474234,"scaffold protein binding","GO:0097110","scaffold protein binding",68,1.3635603684948e-06,0.000155543279177585,3.80814874944854
"164","MF","GO:0097153","topfind",4,0.295258847241339,0.357291120225966,"cysteine-type endopeptidase activity involved in apoptotic process","GO:0097200","cysteine-type endopeptidase activity involved in execution phase of apoptosis",16,1.1142419499312e-05,0.000202209590231833,3.69419825089142
"165","MF","GO:0097159","Unreported",1,-0.464814178465348,0.0988437225616432,"organic cyclic compound binding","GO:0097159","organic cyclic compound binding",2,4.06762286098304e-18,1.29919874179798e-15,14.8863244086928
"166","MF","GO:0097159","Unreported+high ratio",1,-0.464814178465348,0.0988437225616432,"organic cyclic compound binding","GO:0097159","organic cyclic compound binding",2,2.65351023340073e-14,1.05941396068524e-11,10.9749343083415
"167","MF","GO:0097200","topfind",4,0.280498088683449,0.333842386587925,"cysteine-type endopeptidase activity involved in execution phase of apoptosis","GO:0097200","cysteine-type endopeptidase activity involved in execution phase of apoptosis",11,1.71023292834017e-06,3.641655982079e-05,4.43870108329165
"168","MF","GO:0097718","topfind",6,0.0910839104332701,-0.170074227606291,"disordered domain specific binding","GO:0019904","protein domain specific binding",38,2.00782837935857e-07,5.6254419681327e-06,5.24984335112222
"169","MF","GO:0097718","Unreported",4,0.0910839104332701,-0.170074227606291,"disordered domain specific binding","GO:0019904","protein domain specific binding",38,2.38152290152728e-05,0.00118852877304346,2.92499029999155
"170","MF","GO:0098632","Unreported",1,0.0925269291136661,-0.179996168311157,"cell-cell adhesion mediator activity","GO:0050839","cell adhesion molecule binding",24,0.000119781605803121,0.00434752782880873,2.36175762936909
"171","MF","GO:0106310","topfind",22,0.350023681205079,0.448167758396735,"protein serine kinase activity","GO:0106310","protein serine kinase activity",359,3.92367648745172e-13,2.72439623933061e-11,10.5647297278752
"172","MF","GO:0140297","topfind",13,0.0896000609244975,-0.206534307242747,"DNA-binding transcription factor binding","GO:0140297","DNA-binding transcription factor binding",106,4.61319945545027e-17,4.91151968690272e-15,14.308784110826
"173","MF","GO:0140297","Unreported",8,0.0896000609244975,-0.206534307242747,"DNA-binding transcription factor binding","GO:0140297","DNA-binding transcription factor binding",106,4.25953626364709e-06,0.000283436642210184,3.54754400560229
"174","MF","GO:0140297","Unreported+high ratio",7,0.0896000609244975,-0.206534307242747,"DNA-binding transcription factor binding","GO:0140297","DNA-binding transcription factor binding",106,1.23031720098812e-05,0.00109156476109891,2.96195049307114
"175","MF","GO:1990381","topfind",4,0.14290251526686,-0.341227847593908,"ubiquitin-specific protease binding","GO:0019899","enzyme binding",22,7.11671849907852e-06,0.000135302374321767,3.86869458222134
"176","MF","GO:1990837","topfind",11,-0.500865161167556,0.122685963754289,"sequence-specific double-stranded DNA binding","GO:0003676","nucleic acid binding",566,9.89189381460741e-06,0.000181578786458943,3.74093489073766
"177","MF","GO:1990841","topfind",5,0.0263553890610345,-0.0265771528376851,"promoter-specific chromatin binding","GO:0003682","chromatin binding",66,8.85379030832193e-05,0.00117829192686584,2.92874709790186
"178","BP","GO:0000002","topfind",1,0.0448341100409916,-0.00394510623499364,"mitochondrial genome maintenance","GO:0010833","telomere maintenance via telomere lengthening",11,0.000576420720695587,0.0024594406328197,2.60916365619064
"179","BP","GO:0000077","topfind",2,-0.181054680628631,-0.312351791432904,"DNA damage checkpoint signaling","GO:0000278","mitotic cell cycle",39,4.2318233285498e-07,3.33377328137847e-06,5.47706393839951
"180","BP","GO:0000079","topfind",5,-0.331807389008528,0.258786412050683,"regulation of cyclin-dependent protein serine/threonine kinase activity","GO:0065009","regulation of molecular function",52,1.56021546224055e-07,1.31503874674561e-06,5.88106145078646
"181","BP","GO:0000082","topfind",7,0.00407368168921478,-0.0343365475476462,"G1/S transition of mitotic cell cycle","GO:0000278","mitotic cell cycle",76,3.94897911817755e-20,1.37317641027256e-18,17.8622736659049
"182","BP","GO:0000086","topfind",1,0.0047377089180551,-0.034310445484058,"G2/M transition of mitotic cell cycle","GO:0000278","mitotic cell cycle",58,2.73094546165821e-05,0.000155886958231687,3.80719021710708
"183","BP","GO:0000122","topfind",32,-0.371142820383467,0.28781284203299,"negative regulation of transcription by RNA polymerase II","GO:0048523","negative regulation of cellular process",1038,1.60623008482493e-14,3.25680116917461e-13,12.4872087547192
"184","BP","GO:0000122","Unreported",14,-0.371142820383467,0.28781284203299,"negative regulation of transcription by RNA polymerase II","GO:0048523","negative regulation of cellular process",1038,0.000301847509332324,0.00640913974092645,2.19320025922392
"185","BP","GO:0000122","Unreported+high ratio",11,-0.371142820383467,0.28781284203299,"negative regulation of transcription by RNA polymerase II","GO:0048523","negative regulation of cellular process",1038,0.00013743686511501,0.00420966193658657,2.37575277945414
"186","BP","GO:0000165","topfind",9,-0.132901042517841,-0.329071265250596,"MAPK cascade","GO:0035556","intracellular signal transduction",116,1.79686383092063e-20,6.73636763279516e-19,18.1715742195284
"187","BP","GO:0000209","topfind",9,-0.230025017781291,0.264623171039719,"protein polyubiquitination","GO:0006464","cellular protein modification process",198,2.42853290619314e-08,2.34954030359923e-07,6.62901710076633
"188","BP","GO:0000226","topfind",4,0.0481805544844772,0.00445934721817573,"microtubule cytoskeleton organization","GO:0000226","microtubule cytoskeleton organization",142,0.000142905020772586,0.000697488002143565,3.15646325851696
"189","BP","GO:0000226","Unreported",8,0.0481805544844772,0.00445934721817573,"microtubule cytoskeleton organization","GO:0000226","microtubule cytoskeleton organization",142,2.31624553976421e-05,0.000793920733105847,3.10022285638048
"190","BP","GO:0000278","topfind",5,0.00255467026881842,-0.0327344486781551,"mitotic cell cycle","GO:0000278","mitotic cell cycle",142,6.48171844431779e-22,2.72838651240932e-20,19.5640941060404
"191","BP","GO:0000278","Unreported",5,0.00255467026881842,-0.0327344486781551,"mitotic cell cycle","GO:0000278","mitotic cell cycle",142,3.19007324700511e-08,2.98209704310945e-06,5.52547822788464
"192","BP","GO:0000302","topfind",1,-0.023274007316394,-0.464945483354409,"response to reactive oxygen species","GO:0006979","response to oxidative stress",17,1.85675852976159e-13,3.30815542010493e-12,11.4804140950964
"193","BP","GO:0000375","topfind",1,-0.228119310690073,0.263752899698908,"RNA splicing, via transesterification reactions","GO:0006396","RNA processing",25,2.5990165848191e-08,2.50103226972298e-07,6.60188070472203
"194","BP","GO:0000380","topfind",3,-0.204533380575522,0.237929970721097,"alternative mRNA splicing, via spliceosome","GO:0016071","mRNA metabolic process",31,0.000177671128205455,0.000852016509542214,3.06955198981826
"195","BP","GO:0000398","topfind",11,-0.234216613387956,0.270059038529557,"mRNA splicing, via spliceosome","GO:0006396","RNA processing",288,1.27979992643485e-07,1.09536264809489e-06,5.96044207261196
"196","BP","GO:0000398","Unreported",14,-0.234216613387956,0.270059038529557,"mRNA splicing, via spliceosome","GO:0006396","RNA processing",288,2.27484070695201e-11,6.29780900332331e-09,8.20081051455698
"197","BP","GO:0000398","Unreported+high ratio",12,-0.234216613387956,0.270059038529557,"mRNA splicing, via spliceosome","GO:0006396","RNA processing",288,1.03409795855113e-11,6.91899270420228e-09,8.15995712734222
"198","BP","GO:0000422","topfind",1,-0.139088516026914,0.204083078376015,"autophagy of mitochondrion","GO:0016043","cellular component organization",49,0.000104628724410077,0.000528874689820037,3.27664721637015
"199","BP","GO:0000423","topfind",3,-0.126797202399058,0.188156092373486,"mitophagy","GO:0010506","regulation of autophagy",14,0.00247370632307124,0.00891178083757097,2.05003550239969
"200","BP","GO:0000723","topfind",6,-0.198402329459534,0.270756197739469,"telomere maintenance","GO:0010833","telomere maintenance via telomere lengthening",49,4.77889019120498e-15,1.01470358691131e-13,12.9936608044199
"201","BP","GO:0000723","Unreported",1,-0.198402329459534,0.270756197739469,"telomere maintenance","GO:0010833","telomere maintenance via telomere lengthening",49,0.000318549286690302,0.00670443791110173,2.17363762681157
"202","BP","GO:0000723","Unreported+high ratio",1,-0.198402329459534,0.270756197739469,"telomere maintenance","GO:0010833","telomere maintenance via telomere lengthening",49,0.000234128863815646,0.00650679367469121,2.18663296418419
"203","BP","GO:0000724","topfind",4,-0.267566517893614,-0.117786122462438,"double-strand break repair via homologous recombination","GO:0051052","regulation of DNA metabolic process",115,2.99693056345774e-05,0.000169991380581314,3.76957309897981
"204","BP","GO:0000902","topfind",2,0.449458304989546,0.136053870795859,"cell morphogenesis","GO:0009653","anatomical structure morphogenesis",82,2.90568565057762e-24,1.56083024722819e-22,21.8066443273674
"205","BP","GO:0000904","topfind",1,0.472891626159134,0.149843435521849,"cell morphogenesis involved in differentiation","GO:0009653","anatomical structure morphogenesis",2,1.47271302332369e-22,6.66703669300875e-21,20.1760671546648
"206","BP","GO:0001503","topfind",2,0.283053260319419,0.0662999124227924,"ossification","GO:0001503","ossification",79,1.06030068589264e-06,7.91380280649639e-06,5.10161477554048
"207","BP","GO:0001525","topfind",8,0.516402518438255,0.158193784279737,"angiogenesis","GO:0072359","circulatory system development",240,4.13842499663573e-11,5.65244461589829e-10,9.24776368429045
"208","BP","GO:0001541","topfind",4,0.43163167796396,0.123394164869573,"ovarian follicle development","GO:0022414","reproductive process",38,8.1817457305658e-05,0.000421260413223266,3.37544935057281
"209","BP","GO:0001558","topfind",3,-0.0312468586269175,0.018900519436878,"regulation of cell growth","GO:0040007","growth",67,1.28068838643978e-13,2.33969416385622e-12,11.6308409082438
"210","BP","GO:0001568","topfind",3,0.479874457820054,0.143754796948725,"blood vessel development","GO:0072359","circulatory system development",41,3.64532890490006e-13,6.24739939463587e-12,11.204300728832
"211","BP","GO:0001569","topfind",3,0.467677330035809,0.140531099369713,"branching involved in blood vessel morphogenesis","GO:0009653","anatomical structure morphogenesis",31,0.000119721411429553,0.0005955457632826,3.22508486058343
"212","BP","GO:0001649","topfind",7,0.398673684081424,0.117142036922971,"osteoblast differentiation","GO:0001503","ossification",109,1.56385487443105e-06,1.13359792408406e-05,4.94554095806729
